id,mainCriminal
1630287,False
335318,False
1631879,False
1755813,False
1823384,True
274014,False
2362209,False
265846,False
260012,False
333280,False
1608470,False
267670,False
2334061,False
306033,False
272554,False
275530,False
1783209,False
338036,False
1783210,False
1755656,False
1834335,False
2362154,False
332604,False
1755549,False
266140,False
1755635,False
329146,False
2363283,False
268920,False
500071,False
501993,False
1772568,False
496251,False
503686,False
504806,False
1389120,False
2362177,False
309593,False
340142,False
520277,False
342234,False
336569,False
1772092,False
1630876,False
1747788,False
263740,False
1630942,False
332471,False
266469,False
339263,False
304765,False
271321,False
1750884,False
492003,False
494907,False
1772985,False
1306544,False
349788,False
1636843,False
268804,False
498343,False
493492,False
494858,False
502774,False
2364420,True
1772263,False
500770,False
1345292,False
1772610,False
1773017,False
1755262,False
1607677,False
1630496,False
1607855,False
329944,False
1826786,False
259271,False
1631677,False
1755518,False
267891,False
328643,False
2359526,False
271301,True
1607261,False
331440,False
305004,False
1611043,False
1824661,False
1826554,False
498186,False
1822925,False
1771551,False
331684,False
267485,False
273022,False
304898,False
1605107,False
271499,False
2011205,False
260802,False
263619,False
304795,False
1620491,False
338160,False
1632707,False
1632709,False
338516,False
2356794,False
1771374,False
1783130,False
325861,False
2227215,False
2186162,False
1232399,False
350234,False
339066,False
2015097,False
2017383,False
78983,False
79523,False
497488,False
1772495,False
2009309,False
702672,True
78799,False
78885,False
2117837,True
494224,False
1772868,False
79175,False
350598,False
550624,False
79435,False
527802,False
1546745,False
527789,False
1607737,False
1727183,False
1742296,False
1610654,False
1592363,False
1607990,False
303996,False
2363079,False
265347,False
1750783,False
333106,False
1610662,False
265040,False
304955,False
2355177,False
1606667,False
334406,False
1829935,False
259194,False
266388,False
1749121,False
1825484,False
337448,False
1581551,False
264729,False
1667968,False
1610671,False
1546723,False
265774,False
2015836,False
2013365,False
260125,False
337408,False
2009420,False
267483,False
1742274,False
2359509,False
1747287,False
1747814,False
1821741,False
1607231,False
271436,False
529475,False
550638,False
78374,False
78849,False
498190,False
500357,False
494200,False
681016,False
498125,False
491283,False
79057,False
492571,False
260343,False
267155,False
510801,False
1787926,False
342735,False
1787930,False
332571,False
268744,False
274756,False
333967,False
272315,False
338693,False
548598,False
266823,False
78649,False
1632141,False
1610459,False
78025,False
125838,False
260846,False
1608964,False
350341,False
349781,False
1638898,False
1639442,False
265433,False
267710,False
334956,False
335660,False
333427,False
1754692,False
1607893,False
331415,False
336008,False
335303,False
336901,False
2010748,False
261375,False
333745,False
2422904,False
696529,False
500105,False
1755597,False
2362123,False
1825025,False
491282,False
499999,False
2260580,False
1285499,False
1771795,False
1828351,False
1826547,False
332735,False
334059,False
330767,False
79503,False
79535,False
269382,False
441715,False
260907,False
79300,False
1636447,False
1546758,False
1551354,False
91895,False
519422,False
78417,False
558392,False
425504,True
434302,False
260726,False
275486,False
337718,False
427373,True
338460,False
264481,False
267189,False
265413,False
679222,False
2029821,False
1631103,False
1546716,False
1630992,False
267000,False
1524873,False
266171,False
269324,False
2429256,False
259057,False
272080,False
1604670,False
115141,False
261993,False
334355,False
1607323,False
330640,False
334264,False
273912,False
1790096,False
500267,False
492668,False
1772214,False
1755837,False
1828388,False
503408,False
503464,False
1755879,False
425618,False
433992,False
1741086,False
1755805,False
1828340,False
1826065,False
266098,False
2362182,False
1611272,False
1754222,True
1611014,False
257571,False
330045,False
498925,False
2116870,False
301099,False
305543,False
1737371,False
527807,False
1306536,False
499519,False
499542,False
2029433,False
1772128,False
78064,False
79125,False
1610576,False
298170,False
1631026,False
1509742,False
1678586,False
1823469,False
2329803,False
270743,False
266829,False
1730541,False
273300,False
268817,False
338351,False
1750758,False
1755552,False
500161,False
1772132,False
495689,False
500194,False
1755821,False
1755609,False
498404,False
496325,False
492638,False
504085,False
1608175,False
1826829,True
329950,False
268161,False
260168,False
260895,False
341760,False
341832,False
79454,False
78380,False
78610,False
78948,False
78764,False
78026,False
1742323,False
330795,False
1755843,False
1772526,False
694427,False
701871,True
264541,False
1607214,False
335304,False
78479,False
78074,False
1737086,False
260801,False
270707,False
2362887,False
1757484,False
332099,False
337588,False
264374,False
1610645,False
330693,False
262504,False
1771602,False
1497992,False
1675003,False
503436,False
2430136,False
2335943,False
273042,False
1772299,False
1514568,False
691690,False
1772278,False
503363,False
503032,False
1754439,False
500157,False
1772462,False
1317375,False
500303,False
503429,False
1306410,False
1338481,False
1522432,False
225732,False
297524,False
330012,False
694829,False
1630129,False
78407,False
258372,False
2121441,False
2117828,False
2125692,False
1546921,False
268045,False
328329,False
1631079,False
335976,False
1610721,False
334683,False
257492,False
262074,False
1630381,False
2114821,True
2115326,False
2121443,False
2119068,False
2118609,False
1607907,False
2359467,True
1742318,False
1833744,False
1832777,False
1620447,False
333170,False
340159,False
261459,True
1632286,False
1632365,False
1826835,False
1611219,False
499568,False
1772502,False
1739522,False
1754237,False
1771865,False
1748499,False
500182,False
268927,False
1519777,False
329939,False
2429249,False
268196,False
1608180,False
78008,False
80351,False
80254,False
1776025,False
1547343,False
1782759,False
1607361,False
268704,False
1730277,False
266869,False
298326,False
332684,False
261897,False
266973,False
273239,False
328266,False
335713,False
335201,False
334835,False
331752,False
337870,False
329043,False
184354,False
266708,False
350288,False
1636795,False
78073,False
78398,False
266994,False
333236,False
1546882,False
755130,False
78340,False
349438,False
1634591,False
328246,False
1606527,False
1729098,False
1742292,False
271417,False
1731874,False
258613,False
275583,False
1611276,False
257963,False
267480,False
329057,False
354815,False
266511,False
270777,False
1610457,False
304790,False
273104,False
332574,False
266711,False
691936,False
702269,False
709342,False
2117239,False
1986356,False
267569,False
342689,False
2016619,False
2028247,False
265481,False
348256,False
1608956,False
433477,False
703051,False
1773176,False
2031332,False
1772012,False
491185,False
1772469,False
1772659,False
272089,False
2119194,False
1635384,False
1633949,False
330815,False
334027,False
2122738,False
337761,False
494259,False
1773148,False
519403,False
2027973,False
1546777,False
79120,False
78894,False
1546951,False
1547102,False
1547104,False
80058,False
1610473,False
2354349,False
1727473,False
1730247,False
2359505,False
78502,False
78951,False
760963,False
78759,False
78577,False
78523,False
1632077,False
78568,False
78487,False
79538,False
79045,False
78979,False
78542,False
78825,False
1546803,False
76528,False
1607216,False
696561,False
709401,False
710535,False
696490,False
1606700,False
1637690,False
277000,False
1630553,False
1742250,False
297426,False
1631445,False
275490,False
272974,False
306308,False
2359524,False
1747824,False
333309,False
337425,False
337629,False
1610589,False
2029747,False
78815,False
334255,False
332287,False
1725933,False
1630885,False
267946,False
272915,False
1755817,False
337385,False
337403,False
1632466,False
1750732,False
498893,False
499956,False
1754199,False
496409,False
2260689,False
267841,False
330404,False
1742285,False
274111,False
1631846,False
1750621,True
1490347,False
1497282,False
329900,False
332151,False
1748716,True
1611160,False
265387,False
268891,False
2009643,False
78070,False
1630785,False
334992,False
1986367,False
257258,False
268613,False
1607668,True
263608,False
263977,False
1631869,False
702867,False
264402,False
699068,False
705225,False
253417,False
347301,False
274887,False
267478,False
78650,False
345954,False
272256,False
265359,False
259370,False
78048,False
253206,False
2114335,False
265772,False
265371,False
527298,False
536378,False
78054,False
78562,False
78056,False
518059,False
79189,False
1730634,False
260878,False
1546880,False
1632586,False
2028295,False
78184,False
79012,False
1546801,False
79059,False
79539,False
79266,False
683851,False
78897,False
78545,False
78061,False
78982,False
1771435,False
501943,False
1988553,False
683676,False
2031883,False
1546734,False
79533,False
78844,False
681082,False
1546712,False
338662,False
2029522,True
345402,False
510296,False
262502,False
519421,False
78528,False
265705,False
336641,False
1632512,False
79509,False
1607284,False
260744,False
2429419,False
2120479,False
78095,False
2121352,True
268653,False
1610509,False
1742378,False
1610786,False
304802,False
2428698,False
2430201,False
268255,False
337390,False
2428645,False
692713,False
2118323,False
1331649,False
1546610,False
78672,False
1546673,False
78973,False
1829141,False
1823546,False
251671,False
266168,False
78953,False
497699,False
498289,False
1730282,False
264267,False
301191,False
500120,False
297425,False
1630136,False
261962,False
497531,False
500218,False
1772639,False
2430144,False
1652003,False
2116852,False
2120532,False
501397,False
1611251,False
1771732,False
2272069,False
2118112,False
1747843,False
1748713,False
1831184,False
259220,False
1607789,False
521016,False
273414,False
349783,False
347272,False
1312459,False
493368,False
349451,False
1635606,False
1755543,False
78585,False
332176,False
1607695,False
265036,False
301299,False
336174,False
2030291,False
501083,False
497109,False
273168,False
1672628,False
273930,False
260137,False
2029623,False
79053,False
491134,True
196621,False
79458,False
497641,False
499293,False
2429673,False
501589,False
492024,False
1772519,False
77265,False
78806,False
265760,False
266276,False
261543,False
2029600,False
265282,False
2015570,False
78883,False
711056,False
271551,False
1632742,False
2362064,False
490565,False
1772275,False
502088,False
274728,False
2117625,False
2119593,False
2429028,False
262220,False
2112756,False
2119592,False
425221,False
262552,False
275535,False
275542,False
519073,False
301058,False
1604117,False
248600,False
309496,False
255444,False
1242640,False
1986370,False
2029580,False
1771324,False
492068,False
492673,False
1772473,False
1772690,False
497068,False
702005,False
2029579,False
1772546,False
492785,False
501519,False
2031511,False
78519,False
78996,False
1546769,False
1546780,False
79268,False
684861,False
2032056,False
677259,False
1546788,False
2031184,False
1610300,False
521725,False
696566,False
711171,False
1581540,False
696258,False
274898,False
268745,False
696488,False
2030205,False
1771383,False
491165,False
499443,False
2029592,False
2010759,False
2009646,False
336617,False
1608164,False
1610679,False
1631525,False
304812,False
2429023,False
2116729,False
2113317,False
273138,False
1630412,False
76712,False
76015,False
1546003,False
75957,False
2429427,False
75968,False
76742,False
2118152,False
80195,False
80198,False
109493,False
1989741,False
697588,False
2031717,False
697584,False
701497,False
700702,False
135973,False
139703,False
700236,False
527559,False
144844,False
1569614,False
2029667,False
700781,False
751470,False
698552,False
2050255,False
2106764,False
78970,False
1546824,False
359317,False
78751,False
697579,False
2030968,False
267729,False
2118391,False
271453,False
332672,False
80077,False
2114774,False
2111371,False
2429037,True
497638,False
496269,False
145902,False
2428741,False
2118845,False
2118954,False
2113318,False
2120370,False
2429622,False
2118579,False
2113370,False
2118592,False
2429963,False
110035,False
259336,False
1610783,False
1737079,False
1607728,False
333387,False
265162,False
1608460,False
261573,False
511692,False
268887,False
1783120,False
1821030,False
2114107,False
2122202,False
2119813,False
335224,False
1632150,False
78483,False
265475,False
263654,False
260295,False
354577,False
79470,False
78637,False
264493,False
1754228,False
678157,False
680990,False
694848,False
2013047,False
336414,False
1755432,False
259906,False
332115,False
1605599,False
265487,False
273916,False
1630259,False
1518945,False
2335688,False
273923,False
1680067,False
271448,False
336061,False
1675107,False
1666927,False
181608,False
263963,False
267438,False
681063,False
2114336,False
261154,False
259926,False
1609083,False
260330,False
263511,False
265330,False
267912,False
274151,False
335836,False
332682,False
1632673,False
110722,False
257733,False
273256,False
1741128,False
274032,False
335837,False
257553,False
1630283,False
330156,False
297488,False
1825026,False
279875,False
333650,False
1827446,False
326635,False
331399,False
334265,False
1825314,False
339865,False
337633,False
333647,False
1821103,True
1608980,False
1612572,False
1612573,False
273437,False
1612575,False
1772307,False
2362008,False
1771359,False
702849,False
1610547,False
1987431,False
500296,False
766837,False
2031711,False
491334,False
2359529,False
2359530,False
257624,False
1612539,False
2362124,False
1546747,False
266791,False
335697,False
336535,False
79662,False
338340,False
1630775,False
425576,True
273375,False
2116854,False
78796,False
1350735,False
1607721,False
497530,False
2329832,False
1497977,False
2332216,False
1498015,False
271538,False
498130,False
491892,False
500882,False
2121381,False
2117841,False
491996,False
1285463,False
1608808,False
1546901,False
2118298,True
79789,False
2429488,False
1394328,True
2087335,False
851303,False
78628,False
263566,False
272857,False
1611104,False
1824160,False
1821678,True
337456,False
1632206,False
1546738,False
1607330,False
260807,False
2429468,False
2119467,False
334379,False
338390,False
327402,False
689682,False
691428,False
259936,False
1730281,False
1747844,False
1740983,False
1608715,False
257560,False
266713,False
684152,False
2114375,False
690496,False
1610762,False
268020,False
273292,False
1730551,False
333656,False
335915,False
271423,False
297420,False
303849,False
1754220,False
1518465,False
1749021,False
260925,False
297421,False
1755577,False
264415,False
1620286,False
269305,False
1985892,False
180863,False
180161,False
2118156,True
260461,False
259284,False
303531,False
2286937,False
425613,False
264413,False
1664386,False
1509362,True
1518594,False
2329700,False
2332025,True
1666503,False
1518613,False
419644,False
1661581,False
419093,False
434009,False
1732715,False
419599,False
427906,False
2118373,False
262509,False
1369536,False
496254,False
501945,False
435419,True
76480,False
76910,False
1664392,False
419692,False
498123,False
1546149,False
496431,False
1772950,False
266781,False
1610423,False
2362055,False
1631312,False
1611063,False
76466,False
76487,False
76884,False
77438,False
77456,False
503875,True
76552,False
339131,False
339132,False
336995,False
76846,False
1546172,False
340008,False
79061,False
2113332,False
77251,False
79548,False
270642,False
2430141,False
266381,False
1080222,False
694266,False
76897,False
419615,False
76904,False
77259,False
425299,False
1631773,False
79476,False
274777,False
86512,False
427920,False
710176,False
689223,False
686300,False
491279,False
1771616,False
498859,False
2118529,False
2118533,False
2121397,False
261984,False
1605084,False
300458,False
2112082,False
2121442,False
1457907,False
2313215,False
2123942,False
78402,False
357208,False
1219877,False
345363,False
269313,False
268211,False
1741097,False
2363181,False
332853,False
330564,False
335310,False
332900,False
433977,False
267872,False
79294,False
1823169,False
268946,False
352965,False
535831,False
535842,False
1561419,False
1782195,False
145536,False
329816,False
1641190,False
1771659,False
501026,False
366614,False
366600,False
335458,False
271364,False
2428657,False
2115643,False
2119108,False
2119109,False
1574108,False
2429843,False
2119107,False
431415,False
2115653,False
301107,False
2117568,False
501376,False
2112739,False
2117880,False
260122,False
1664331,False
2236377,False
421804,False
1748139,False
1750867,False
1755649,False
1608168,False
326685,False
332523,False
334949,False
338157,False
266768,False
1752350,False
272881,False
333066,False
1316786,False
259382,False
265396,False
1610556,False
247271,False
266833,False
265803,False
1630499,False
337033,False
185616,False
1750742,False
1755283,False
1750806,False
274829,False
336912,False
1737084,False
1755591,False
2114389,False
271324,False
1514561,False
491320,False
333765,False
1498010,False
493413,False
78617,False
2122918,False
78603,False
78360,False
78954,False
79033,False
78911,False
2428613,False
78505,False
79134,False
267759,False
272237,False
1631766,False
1632034,False
339122,False
1632198,False
2362204,False
1557327,False
180892,False
267447,False
1727474,False
334866,False
1631868,False
1632231,False
263604,False
498100,False
497534,False
1498005,False
1498006,False
1669558,False
333678,False
334544,False
303616,False
1750750,False
1755294,False
2362188,False
78972,False
1608919,False
1342309,False
2112067,False
267773,False
333077,False
1750866,False
1756945,False
1755494,False
1755495,False
1828337,False
1755479,False
2361966,False
306468,False
1755618,True
335299,False
332169,False
274751,False
2356767,False
2428708,False
2119076,True
2121966,True
2117885,False
2117886,False
250999,False
267184,False
268560,False
140530,False
266242,False
1610428,False
268146,False
752655,False
266765,False
1404754,False
331482,False
1631992,False
1606326,False
692716,False
1546700,False
690129,False
263410,False
2356549,False
273125,False
1630900,False
1611260,False
76870,False
260899,False
1610263,False
268145,False
683633,False
2030777,False
690786,False
332093,False
77999,False
498783,False
2118248,False
498403,False
1630209,False
254768,False
346693,False
1636792,False
349809,False
1631920,False
78532,False
1546937,False
79019,False
79109,False
78940,False
2230304,False
1756949,False
1632337,False
1607653,False
337439,False
339860,False
1610699,False
1750831,False
1755658,False
1828387,False
266426,False
275456,False
339104,False
1632189,False
339256,False
1608249,False
2114698,False
2428260,False
2428271,False
2111293,False
2362153,False
336658,False
1611189,False
260180,False
759155,False
307037,False
1635564,False
326722,False
259383,False
301088,False
2362160,False
1622202,False
326603,False
1631176,False
2115636,False
261468,False
1609096,False
301243,False
2029539,False
1827045,False
266556,False
1630524,False
338226,False
332290,False
336930,False
1632371,False
305009,False
2117707,False
2118679,False
265063,False
1631548,False
268049,False
109535,False
265494,False
268610,False
1824747,False
1607352,False
273355,False
273098,False
267984,False
268895,False
327304,False
2362158,False
1828385,False
332731,False
274802,False
334065,False
1755046,False
1755305,False
1557308,False
264449,False
1755515,False
329114,False
1823168,False
2363049,False
1608629,False
274759,False
2362107,True
332548,False
1749949,False
2363056,False
1611029,False
272851,False
1824177,False
702057,False
491287,False
494128,False
1772917,False
333507,False
266269,False
1750733,False
1755284,False
1620999,False
339820,False
1730913,False
1755481,False
1750830,False
265447,False
309501,False
327236,False
1632324,False
339890,False
680819,False
491138,False
1748511,True
688521,False
1603757,False
1620346,False
2429839,False
2118225,False
2118186,False
329041,False
1611100,False
2121286,False
264724,False
1608887,False
273962,False
330972,False
333664,False
79137,False
78537,False
701108,False
702228,False
79474,False
261572,False
425337,False
1566546,False
1546675,False
2105038,False
79520,False
700956,False
945941,False
428226,False
1546766,False
1308354,False
80581,False
498933,False
78695,False
1782947,False
265759,False
266747,False
1610820,False
1610572,False
259351,False
492770,False
500826,False
494852,False
1742251,False
500956,False
251693,False
270691,False
1741058,False
2363069,False
267519,False
1631177,False
1750814,False
2359569,False
1821681,False
1755537,False
1611051,False
1755496,False
494899,False
1739743,False
1755291,False
346338,False
348460,False
2429429,False
2119287,False
266325,False
1611224,False
268809,False
78030,False
78302,False
272966,False
762894,False
869641,False
268756,False
1546591,False
2108157,False
180876,False
274009,False
337558,False
2428137,False
491330,False
493336,False
1754197,False
494206,False
494785,False
504071,False
249697,False
1608526,False
1608561,False
331278,False
2114771,False
2116762,False
1608552,False
1629357,False
334836,False
267845,False
340972,False
339114,False
2113336,False
262480,False
266872,False
2362083,False
2356740,False
1755486,False
260814,False
265422,False
1608752,False
273321,False
1755876,False
1547116,False
1608313,False
265084,False
1610467,False
273973,False
271446,False
1631693,False
349923,False
78404,False
79466,False
1631555,False
345714,False
273362,False
271376,False
304950,False
1747854,False
1823307,False
260386,False
266742,False
2355304,False
2428148,False
273983,False
266158,False
2355306,False
2362058,False
1755270,False
2362100,False
2113323,True
335838,False
330582,False
332960,False
2114359,False
2118357,False
2121252,False
2119235,False
267022,False
1610752,False
2421415,False
271451,False
2362689,False
2083898,False
851291,False
1606933,False
1742300,False
1747892,False
1729116,False
1829354,False
263515,False
274857,False
2429493,False
260227,False
2118366,False
1631421,False
179978,False
266862,False
1755565,False
1609088,False
266828,False
1608895,False
1756827,False
273023,False
329221,False
78300,False
78943,False
1546820,False
1546897,False
1990478,False
1995044,False
500727,False
683770,False
497513,False
2124632,False
1995247,False
1994404,False
1192337,False
78012,False
78665,False
78728,False
78563,False
423468,False
1989990,False
184342,False
1610546,False
2329841,False
1666930,False
273202,False
339108,False
263741,False
265289,False
271374,False
1771776,False
1742314,False
1607813,False
329059,False
339292,False
251043,False
1517141,False
1501295,False
267964,False
268235,False
532944,False
551567,False
273348,False
339586,False
271346,False
1747928,False
2370874,False
348264,False
533345,False
359445,False
332745,False
334738,False
329147,False
267461,False
342513,False
354436,False
2018672,False
1620619,False
338604,False
1825084,False
272913,False
1731899,False
1822927,False
259955,False
2422825,False
257548,False
266190,False
2013980,False
78926,False
266133,False
333794,False
491952,False
272920,False
697466,False
498208,False
78306,False
1546778,False
1772028,False
1985857,False
492023,False
1772508,False
504798,False
1288454,False
1727152,False
1742197,False
1824345,False
267458,False
1747930,False
1747910,False
1631076,False
1608963,False
335704,False
1741115,False
265528,False
1750786,False
332455,False
1607770,False
253419,False
491309,False
337763,False
1610676,False
76876,False
76531,False
1546214,False
694414,False
688615,False
76882,False
2115222,False
184349,False
78748,False
491976,False
1612560,False
266416,False
110444,False
271527,False
2119251,False
329976,False
267698,False
499431,False
1771937,False
2029535,False
688603,False
1285454,False
502255,False
273883,False
78689,False
276941,False
2120522,False
1631097,False
332807,False
260183,False
267723,False
1749257,False
267868,False
1828284,False
269330,False
78013,False
499289,False
2115201,False
2429814,False
1610640,False
109478,False
78848,False
340066,False
504822,False
1674764,False
2110617,False
257493,False
1662005,False
268008,False
271444,False
333313,False
497607,False
499545,False
499552,False
2118240,False
2429568,False
1773108,False
2014704,False
1676078,False
2115230,False
2429464,False
2121268,False
78574,False
1546726,False
1772099,False
690481,False
2414769,False
2429073,False
1572891,False
499948,False
1772722,False
2422788,False
260897,False
393135,False
498065,False
385822,False
1633703,False
342929,False
341124,False
1285515,False
500334,False
273894,False
2429043,False
179465,False
77970,False
1631530,True
79035,False
1607381,False
2428540,False
2126488,False
263935,False
497104,False
265327,False
1610636,False
126591,False
1630994,False
273163,False
2330842,False
2027940,False
263385,False
2029575,False
694004,False
707604,False
1772769,False
500947,False
493535,False
1547111,False
263395,False
2118242,False
2121384,False
2430189,False
2118642,False
1631049,False
491255,False
499940,False
2363182,False
503673,False
499583,False
1832799,True
2118980,False
2335570,False
1651412,False
503396,False
1825332,False
1772125,False
274086,False
273946,False
330536,False
702020,False
335641,False
1985976,False
684945,False
492799,False
500052,False
261182,False
266210,False
2428444,False
2428498,False
263993,False
334917,False
336727,False
1608020,False
266812,False
530926,False
521724,False
359287,False
2359481,False
1730546,False
259268,False
335315,False
266838,False
501050,False
702681,False
2119065,False
698734,False
1611132,False
2032694,False
264463,False
348133,False
491150,False
271542,False
2119111,True
267031,False
2118784,False
2115184,False
2117465,False
2120329,False
2119042,False
346412,False
274824,False
713382,False
78732,False
1546589,False
78762,False
274138,False
1785307,False
249699,False
263678,False
266645,False
691048,False
273185,False
2329684,False
1521749,False
262582,False
1490268,False
265793,False
1509298,False
1989635,False
78694,False
1490281,False
1490369,False
1518488,False
2331976,False
1524907,False
1518586,False
2329722,False
419643,True
1521746,False
1514087,False
1509678,False
78481,False
252535,False
1629338,False
352970,False
384263,False
110432,False
269318,False
260250,False
79553,False
350426,False
1546617,False
1546619,False
77771,False
76454,False
78297,False
78534,False
79498,False
79129,False
78045,False
1546695,False
530206,False
78406,False
77219,False
78680,False
1546768,False
78698,False
530204,False
1755737,False
179430,False
1610502,False
1518915,False
258333,False
498146,False
359455,False
362647,False
265374,False
340374,False
265378,False
306904,False
333981,False
335403,False
535878,False
273213,False
336159,False
77232,False
77256,False
76860,False
1497247,False
1509299,False
255931,False
1497318,True
696478,False
702814,False
2118578,False
78576,False
1519798,False
1519810,False
1511305,False
2330661,False
1520285,False
1511577,False
2330701,False
1493026,False
2333791,False
1511582,False
2121266,False
2116904,True
1492998,False
2330641,False
1520289,False
1517397,False
2338752,False
1519814,False
2330676,False
1511592,False
1524555,False
2330677,False
1493054,False
1493067,True
78024,False
78616,False
1546814,False
79472,False
261480,False
567254,False
266314,False
267674,False
1631495,False
520877,False
1782946,False
1610530,False
1610756,False
263352,False
80236,False
507741,True
78892,False
78930,False
1782837,False
537947,False
703793,False
2030502,False
298844,False
697640,False
337380,False
333078,False
498140,False
502587,False
2428630,False
501870,False
503554,False
502967,False
493475,False
268718,False
2121336,False
2119316,False
1546890,False
333024,False
78014,False
272087,False
1632682,False
2429552,False
1607962,False
266697,False
2429352,True
1610970,False
78399,False
694311,False
2030449,False
78289,False
329033,False
259217,False
1610543,False
266702,False
362653,False
2429668,False
377964,False
541142,False
2027970,False
247270,False
267034,False
1629682,False
329862,False
260914,False
335135,False
1447971,False
1448028,False
2311409,False
2307971,False
375102,False
381842,False
1448038,False
363075,False
350458,False
1546698,False
79442,False
79158,False
80206,False
78549,False
1635820,True
2012739,False
80333,False
79499,False
1610439,False
503634,False
693029,False
692733,True
693027,False
491278,False
1772069,False
1630501,False
266169,False
276979,False
521009,False
270645,False
304942,False
298858,False
276986,False
333629,False
1630092,False
329927,False
267589,False
255614,False
1792317,False
266322,False
76470,False
1518567,False
1514139,False
1509635,False
2331985,False
339187,False
78613,False
298841,False
500231,False
269372,False
2112187,False
1632007,False
332923,False
1521771,False
2006040,False
1546764,False
2014539,False
78962,False
271459,False
2329715,False
1497303,True
1490399,False
1661580,True
1664405,True
1490288,True
78908,False
2331990,False
1521762,False
78352,False
1631717,False
78059,False
2336773,False
78561,False
261646,False
1779353,True
79536,False
328376,False
1511741,False
78364,False
1546187,False
77450,False
434412,True
77437,False
445873,False
1546143,False
76874,False
1546182,False
1518477,False
77254,False
502996,False
1557325,False
110099,False
115140,False
1607868,False
2119069,False
273953,False
334714,False
266989,False
267702,False
1748697,False
265710,False
76872,False
273263,False
332962,False
1509637,False
1497278,False
2331973,False
331757,False
1545846,False
1546807,False
1497304,True
2117991,True
2118000,True
2117572,False
2118114,True
2122892,True
2329708,False
2329728,False
1666732,False
497082,False
497084,False
77965,False
77755,False
77756,False
78317,False
78667,False
350437,False
345027,False
1546815,False
2009624,False
304789,False
1546150,False
1546208,False
352702,False
1546233,False
343577,False
1740038,False
267880,False
1610411,False
257966,False
260774,False
1490290,False
1772700,False
265170,False
2119290,True
79481,False
79089,False
1546657,False
2329636,False
1518564,False
2331984,False
2329623,False
2118435,True
2118479,False
2428628,False
2428617,False
2117831,False
2017503,False
78049,False
335367,False
1546596,False
1546678,False
2429459,False
1603631,False
275538,False
1497307,False
2115359,False
2429594,False
2116982,False
2115330,False
2118466,False
2428558,False
298297,False
497479,False
498781,False
499428,False
2112174,False
2116990,False
2119419,False
2118243,False
2429086,False
427244,False
76465,False
77241,False
353744,False
331784,False
81023,False
1546165,False
76526,False
78339,False
268924,False
1514100,False
1497275,False
1521744,False
2329610,False
2121403,True
2118495,False
267130,False
712044,False
2429671,False
2121446,False
265280,False
329462,False
1632170,False
332878,False
77473,False
415608,False
2272077,False
1493072,True
1771381,True
502073,False
1607711,False
274019,False
1490389,False
1514106,False
2014395,False
78322,False
425490,True
1661547,True
1661486,True
434016,True
490601,False
1771371,False
498150,False
491902,False
501443,False
2116988,False
2119301,False
868661,False
499332,False
1771340,False
1771608,False
1490289,False
1771453,False
498446,False
2428821,False
2429581,False
2121393,False
2118544,False
2118451,True
2112098,False
498876,False
2119612,True
2113329,False
2113330,False
497528,False
2429040,True
2118514,False
77260,False
77452,False
2331954,False
1521736,True
1521759,False
1514089,False
1632569,False
273908,False
1497287,False
1497312,False
2118235,False
2117003,False
2122925,False
2429559,False
2121326,False
2429609,False
1490328,False
1610557,False
2112190,False
2429667,False
2120539,False
2429635,False
2120688,False
1546680,False
2118239,False
1546763,False
302582,False
2333763,False
2116998,False
1661637,True
1546109,False
1546176,False
270772,False
1546115,False
1546100,False
1546216,False
76546,False
77298,False
1608268,False
76900,False
1546185,False
1518563,True
2120698,False
76533,False
78420,False
2429580,False
2117017,False
2429636,False
1749925,False
1387218,False
340125,False
359355,False
78738,False
2118742,False
2113279,True
2046383,True
338385,False
1632338,False
1509658,False
268148,False
1632551,False
340998,False
334657,False
345955,False
2363051,False
298160,False
335932,False
77993,False
343604,False
78801,False
1546561,False
1546556,False
77746,False
1509359,False
2329720,False
353013,False
346583,False
1546151,False
1608092,False
1608830,False
1610544,False
271493,False
340919,False
76445,False
2329707,False
1518592,False
1490330,False
329933,False
78392,False
78718,False
2329631,False
1546732,False
79475,False
77492,False
419629,False
76915,False
1490292,False
496253,False
2428567,False
2116991,False
2119250,False
257532,False
336972,False
309591,False
270752,False
2119045,False
329879,False
1631787,False
345543,False
260839,False
2429685,False
76911,False
1546898,False
493339,False
500323,False
2030961,False
2122702,False
2421810,False
504815,False
110082,False
1608272,False
2117016,True
335731,False
335202,False
1607233,False
1610538,False
270746,False
331849,False
384266,False
1726057,False
335824,False
1620441,False
1497272,False
1546232,False
1607742,False
1546218,False
491118,False
1771577,False
498890,False
2429582,False
504272,False
1664444,False
1497316,False
326669,False
2428599,False
78377,False
1546844,False
1546906,False
79140,False
502736,False
1782201,False
497535,False
502684,False
498167,False
565302,False
529725,False
518254,False
1607363,False
1608953,False
78504,False
78283,False
1546593,False
1610601,False
331512,False
265666,False
697642,False
76451,False
273978,False
267664,False
267763,False
1524834,False
1524855,False
1581246,False
264362,False
260114,False
1608938,False
272970,False
2119254,False
261954,False
2119255,False
80225,False
80252,False
2011503,False
2125166,False
1630269,False
80257,False
334407,False
329889,False
2005343,False
80608,False
1635082,False
337491,False
1720742,False
1610731,False
538020,False
1611240,False
1630781,False
260379,False
273982,False
331535,False
1610927,False
254381,False
1611055,False
325875,False
1631955,False
265509,False
268880,False
345228,False
504618,False
1223234,False
